0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,label
103.71562194824219,56.0085563659668,0.0,0.0,153.15164184570312,0.0,190.7080535888672,149.16925048828125,0.0,0.0,0.0,188.62351989746094,67.45446014404297,0.0,199.4207763671875,0.0,176.44017028808594,0.0,146.5294189453125,0.0,0.0,0.0,0.0,0.0,0.0,169.34182739257812,195.65428161621094,0.0,0.0,0.0,80.18659210205078,0.0,0.0,0.0,166.41653442382812,189.17507934570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8286710977554321,0.0,0.0,166.29180908203125,0.0,42.8003044128418,0.0,0.0,0.0,0.0,189.6288299560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8684210777282715,0.0,0.0,0.0,0.0,196.39048767089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.05467224121094,0.0,0.0,0.0,193.23817443847656,0.18949063122272491,0.0,0.0,141.8761444091797,0.0,0.0,0.0,197.2928466796875,158.24301147460938,0.0,0.0,0.0,131.51535034179688,0.0,0.0,15.61575698852539,195.8502197265625,0.0,0.0,0.0,0.0,0.0,0.0,144.62850952148438,0.0,0.0,0.0,0.0,0.0,0.0,193.69635009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.94056701660156,87.14099884033203,145.25802612304688,0.0,0.0,0.0,0.0,0.0,548.6867392696989,12.669602818705956,0.17083834493320357,0.020218037982786347,0.9386846355923009,1265.918693438914,19.053187621202326,0.1055096404104556,0.014943700269414625,0.8581018320903185,1903.7134907045015,24.122288812785392,0.0851884428230806,0.013534883463142413,0.7859749481497598,1157.9902808213617,18.189858777696614,0.11076162650919065,0.015205308195015716,0.8700890136785754,488.88857303010894,11.448030108904549,0.2012372800317146,0.022402462554528213,0.9453695959312578,1181.5265635100195,17.814136231415645,0.12418965267750295,0.01617911725820594,0.8676709880548649,1772.6924331376388,22.174616764514024,0.098618407649725,0.014231286738018122,0.8011360191662079,0
91.1770248413086,48.939151763916016,0.0,0.0,133.61566162109375,0.0,167.37716674804688,130.46246337890625,0.0,0.0,0.0,164.63246154785156,58.816341400146484,0.0,175.2301788330078,0.0,154.97467041015625,0.0,127.90996551513672,0.0,0.0,0.0,0.0,0.0,0.0,149.03585815429688,172.3694610595703,0.0,0.0,0.0,69.43731689453125,0.0,0.0,0.0,145.82289123535156,166.79696655273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11846484243869781,0.5422128438949585,0.0,0.0,146.1544647216797,0.0,37.30497741699219,0.0,0.0,0.0,0.0,166.4514923095703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5055400133132935,0.0,0.0,0.0,0.0,173.4180908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.3815460205078,0.0,0.0,0.0,169.3377227783203,0.0,0.0,0.0,124.61211395263672,0.0,0.0,0.0,173.55477905273438,137.56463623046875,0.0,0.0,0.0,115.48577880859375,0.0,0.0,13.08239459991455,172.92591857910156,0.0,0.0,0.0,0.0,0.0,0.0,126.86372375488281,0.0,0.0,0.0,0.0,0.0,0.0,170.79351806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0023956298828,76.04933166503906,127.36386108398438,0.0,0.0,0.0,0.0,0.0,106.02544442664957,5.181794522741832,0.29917307252462744,0.030878847897656114,0.9838163900662944,317.58706367162245,9.098618293471235,0.18911406104054573,0.022765626495682777,0.9517280520132688,515.8699853228964,11.836227984344422,0.15434669160467726,0.020636941323683846,0.921913379151473,364.187403619836,9.916605794984173,0.1743169139119716,0.022119033429375424,0.9446820055343927,125.44086322869954,5.479540358744394,0.29424154404925185,0.030667724257009005,0.9808399798676158,439.5362192954104,10.806581286360696,0.16474565457108406,0.021178452126751363,0.9330425462078742,724.4343199608611,14.405862687540772,0.1294046508320207,0.0188769970465936,0.8899084137919813,0
101.00008392333984,55.209938049316406,0.0,0.0,150.4601593017578,0.0,187.47378540039062,146.1031951904297,0.0,0.0,0.0,185.54214477539062,66.0177993774414,0.0,196.58827209472656,0.0,176.6331787109375,0.0,143.65782165527344,0.0,0.0,0.0,0.0,0.0,0.0,166.9909210205078,192.555419921875,0.0,0.0,0.0,77.04349517822266,0.0,0.0,0.0,163.27769470214844,185.61923217773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7023792862892151,0.0,0.0,163.58493041992188,0.0,41.87351989746094,0.0,0.0,0.0,0.0,186.13058471679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.262566566467285,0.0,0.0,0.0,0.0,193.58670043945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0081787109375,0.0,0.0,0.0,189.1273193359375,0.0,0.0,0.0,139.57586669921875,0.0,0.0,0.0,194.08689880371094,154.03659057617188,0.0,0.0,0.0,130.21563720703125,0.0,0.0,15.383045196533203,193.06979370117188,0.0,0.0,0.0,0.0,0.0,0.0,143.20774841308594,0.0,0.0,0.0,0.0,0.0,0.0,191.17782592773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.52476501464844,85.93399047851562,141.95468139648438,0.0,0.0,0.0,0.0,0.0,165.4070908071749,7.265875240230623,0.22179076919407395,0.019132194362123593,0.9701485456677029,396.24099062702,11.894715578539108,0.12677696883859474,0.014143842182373457,0.9285129972140446,586.4465304957599,14.539933953033266,0.10427954167599805,0.012905157981591716,0.8942914868920666,527.3380204528855,14.162182452722995,0.10035109496661444,0.013022288455650158,0.9053932453828808,168.585782351057,7.465426809737348,0.19681662346062753,0.018427622619708126,0.9696647776396292,625.2157805429864,15.257352941176471,0.09789433024686621,0.012786358837959628,0.8881310869694881,1063.0210779517286,20.443696999347683,0.07371190676480464,0.011339199822381695,0.8107880958351688,0
129.70733642578125,70.60999298095703,0.0,0.0,190.57696533203125,0.0,236.6809844970703,185.56707763671875,0.0,0.0,0.0,235.17425537109375,85.16803741455078,0.0,247.98512268066406,0.0,224.55633544921875,0.0,181.9661865234375,0.0,0.0,0.0,0.0,0.0,0.0,211.67164611816406,242.73170471191406,0.0,0.0,0.0,98.35443115234375,0.0,0.0,0.0,206.737060546875,233.8234405517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731291264295578,0.9143062233924866,0.0,0.0,206.86325073242188,0.0,54.09476089477539,0.0,0.0,0.0,0.0,234.78396606445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476980447769165,0.0,0.0,0.0,0.0,244.19007873535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.5438995361328,0.0,0.0,0.0,238.9326171875,0.0,0.12002060562372208,0.0,178.19692993164062,0.0,0.0,0.0,245.16769409179688,196.19064331054688,0.0,0.0,0.0,166.1246337890625,0.0,0.0,20.77976417541504,243.7473602294922,0.0,0.0,0.0,0.0,0.0,0.0,181.19509887695312,0.0,0.0,0.0,0.0,0.0,0.0,240.9384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.7897186279297,110.1985855102539,180.52162170410156,0.0,0.0,0.0,0.0,0.0,451.2000920884049,14.601757687379887,0.08504934407690182,0.0108131580523754,0.9095465863535418,907.6832377181643,21.279916774402068,0.0544049462348228,0.009030917700707724,0.8180615414198174,1138.3565109262886,23.848153131115463,0.05105704884299093,0.008667260638239905,0.771821474544951,888.1520168817468,20.978167356545736,0.05748738304615152,0.009126388860772971,0.8224777017363779,412.4841247597695,13.778046925048047,0.09264093221264058,0.011189767178699931,0.9174356438418825,888.7947438590822,21.06361102133161,0.05647229776858332,0.00905507029850244,0.8227108082259836,1201.2834311806917,24.45197325505545,0.04975243569648523,0.008558512730038093,0.7610216384834985,0
120.58717346191406,65.94046783447266,0.0,0.0,176.31515502929688,0.0,219.27403259277344,171.24581909179688,0.0,0.0,0.0,217.82911682128906,79.10733032226562,0.0,230.47662353515625,0.0,209.23626708984375,0.0,168.27256774902344,0.0,0.0,0.0,0.0,0.0,0.0,195.7321014404297,225.0361785888672,0.0,0.0,0.0,92.5058364868164,0.0,0.0,0.0,190.5382080078125,216.52908325195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6686078310012817,0.0,0.0,191.33888244628906,0.0,51.108123779296875,0.0,0.0,0.0,0.0,216.9196014404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6812021732330322,0.0,0.0,0.0,0.0,226.39076232910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.39068603515625,0.0,0.0,0.0,220.34713745117188,0.0,0.0,0.0,165.33642578125,0.0,0.0,0.0,226.46600341796875,181.09713745117188,0.0,0.0,0.0,153.6382598876953,0.0,0.0,18.493249893188477,225.80349731445312,0.0,0.0,0.0,0.0,0.0,0.0,167.23629760742188,0.0,0.0,0.0,0.0,0.0,0.0,223.560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.46653747558594,102.11300659179688,167.2262420654297,0.0,0.0,0.0,0.0,0.0,302.46076233183857,10.960241832158875,0.1309934670348795,0.013238956030905205,0.9344884512866318,773.9667097608275,18.4153603749192,0.08345821595831089,0.010554949111475602,0.8323751548339543,1075.1901296477495,22.415097031963477,0.06691052153383183,0.00963105653764297,0.7670961551481105,1316.3127789952111,25.42015664312961,0.05688468688773209,0.00907461165219508,0.7148228381979127,671.5978139013453,17.266575912876363,0.09113065794293594,0.010772832337157872,0.8544851132761384,1504.7712508080156,27.3038542340013,0.051939306033895065,0.008845417464501366,0.6739863334639943,1939.2533635029354,31.622084964122635,0.04177873102606259,0.008323043793175857,0.5799105860168762,0
107.00193786621094,58.13180160522461,0.0,0.0,156.10397338867188,0.0,194.38629150390625,152.0745086669922,0.0,0.0,0.0,192.34449768066406,69.97972106933594,0.0,203.46258544921875,0.0,183.80589294433594,0.0,149.4996337890625,0.0,0.0,0.0,0.0,0.0,0.0,174.117431640625,199.9865264892578,0.0,0.0,0.0,81.67262268066406,0.0,0.0,0.0,169.3198699951172,192.82537841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687624096870422,0.0,0.0,169.55088806152344,0.0,44.7247428894043,0.0,0.0,0.0,0.0,192.8356170654297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.298924207687378,0.0,0.0,0.0,0.0,200.6863250732422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.4689178466797,0.0,0.0,0.0,196.07022094726562,0.0,0.0,0.0,145.9479522705078,0.0,0.0,0.0,200.56080627441406,160.491943359375,0.0,0.0,0.0,135.80328369140625,0.0,0.0,16.155033111572266,200.05943298339844,0.0,0.0,0.0,0.0,0.0,0.0,148.17715454101562,0.0,0.0,0.0,0.0,0.0,0.0,198.1224365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.985107421875,90.00418090820312,148.5347900390625,0.0,0.0,0.0,0.0,0.0,190.6071628763613,7.855200992953234,0.221970945877778,0.0206372169966817,0.9430944433617277,591.3697882999354,14.369788299935358,0.1266987932125693,0.015062264474305049,0.8240608635449821,941.2073344748857,18.516205968688844,0.10039848661427829,0.013427013312430744,0.7207260252517097,807.2697630062496,18.228978978978983,0.09617393302319589,0.013023205274431179,0.7605774421160901,225.7372477578475,9.301709641255604,0.18380955162422458,0.018276822844054255,0.9326593192240968,893.4893543956046,19.528058338720108,0.0921024992356773,0.012661776487180533,0.7348337451096147,1423.8838878016961,25.33557566862361,0.06758722426684681,0.011176633844561332,0.579877812845919,0
105.36198425292969,56.52547836303711,0.0,0.0,156.8848419189453,0.0,195.89193725585938,152.21142578125,0.0,0.0,0.0,194.26121520996094,68.56735229492188,0.0,206.11573791503906,0.0,182.70150756835938,0.0,149.62290954589844,0.0,0.0,0.0,0.0,0.0,0.0,172.97943115234375,200.48374938964844,0.0,0.0,0.0,80.32101440429688,0.0,0.0,0.0,170.64846801757812,194.19024658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20410458743572235,0.0,0.0,170.86288452148438,0.0,42.24311447143555,0.0,0.0,0.0,0.0,194.85797119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22827410697937,0.0,0.0,0.0,0.0,202.71319580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.90924072265625,0.0,0.0,0.0,197.992919921875,0.0,0.0,0.0,145.5793914794922,0.0,0.0,0.0,203.39019775390625,161.22393798828125,0.0,0.0,0.0,135.5115966796875,0.0,0.0,15.384279251098633,202.15875244140625,0.0,0.0,0.0,0.0,0.0,0.0,148.7079620361328,0.0,0.0,0.0,0.0,0.0,0.0,199.72860717773438,0.0287395678460598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.10740661621094,87.9825439453125,148.8026885986328,0.0,0.0,0.0,0.0,0.0,556.0979139974374,14.358524183215884,0.12784781096518574,0.012333837075054001,0.9165822657680733,1394.4224305106657,23.429298642533936,0.0815822408659105,0.009911116037272433,0.7904487072979772,1881.7462287997391,28.035163894324857,0.06686884520126776,0.009176337613138196,0.7166182372454737,2081.3217271325384,29.59187565944323,0.06443966311855875,0.00908049638334953,0.688464243455977,947.1818946188339,18.58692344650865,0.11080677923167212,0.011428729679173199,0.8583645326274166,2365.8798682934716,31.47404250161604,0.0633148747785569,0.008963681691013792,0.6473361252397176,3020.043868232224,36.63380626223091,0.05021985045738827,0.008333372228046122,0.55155440789228,0
123.11490631103516,67.03246307373047,0.0,0.0,178.67007446289062,0.0,224.7640380859375,173.94186401367188,0.0,0.0,0.0,222.02247619628906,80.47868347167969,0.0,236.0825958251953,0.0,214.12173461914062,0.0,171.1894989013672,0.0,0.0,0.0,0.0,0.0,0.0,200.38156127929688,230.59153747558594,0.0,0.0,0.0,93.65440368652344,0.0,0.0,0.0,194.1702880859375,221.26336669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01319547463208437,0.0,0.0,194.77279663085938,0.0,50.922607421875,0.0,0.0,0.0,0.0,222.10789489746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631819486618042,0.0,0.0,0.0,0.22341425716876984,230.99830627441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.6786346435547,0.0,0.0,0.0,225.4843292236328,0.0,0.0,0.0,169.04531860351562,0.0,0.0,0.0,231.55311584472656,184.56661987304688,0.0,0.0,0.0,156.0113067626953,0.0,0.0,18.83247184753418,230.582763671875,0.0,0.0,0.0,0.0,0.0,0.0,169.9041290283203,0.0,0.0,0.0,0.0,0.0,0.0,228.3140869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.2410125732422,103.66524505615234,171.0382537841797,0.0,0.0,0.0,0.0,0.0,267.0652826713645,8.40500880845612,0.24399549964849038,0.026223262048038865,0.9665587090318428,569.9058863930187,13.902654330963154,0.14267255711279936,0.019019992673376573,0.9286490165592335,907.6426736790606,18.272158349641227,0.11057408619201782,0.016631721196920243,0.8862862144272639,586.9285975164354,13.09286989692395,0.16135662812513496,0.019771030224857423,0.9266096800254332,259.9272501601538,7.8871716848174245,0.2781034434451525,0.028581734113565155,0.9674613722178548,631.6226769553977,13.495697317388492,0.16615762487068375,0.020289924587838307,0.9210281800693925,1023.9443696999349,18.025786855838227,0.1290393377611097,0.017159081516230548,0.8721305230232377,0
81.70065307617188,44.83738327026367,0.0,0.0,123.46403503417969,0.0,153.66656494140625,119.03301239013672,0.0,0.0,0.0,153.34178161621094,52.99060821533203,0.0,160.2625732421875,0.0,143.73712158203125,0.0,117.28875732421875,0.0,0.0,0.0,0.0,0.0,0.0,135.62088012695312,156.4296875,0.0,0.0,0.0,63.0019645690918,0.0,0.0,0.0,134.4154815673828,151.1693878173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1213892474770546,0.28432658314704895,0.0,0.0,134.41355895996094,0.0,34.167842864990234,0.0,0.0,0.0,0.0,152.4060821533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298269510269165,0.0,0.0,0.0,0.0,157.58055114746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5540313720703,0.0,0.0,0.0,154.4369659423828,0.0,0.0,0.0,114.19939422607422,0.0,0.0,0.0,159.1546630859375,126.35591125488281,0.0,0.0,0.0,106.47046661376953,0.0,0.0,12.673376083374023,158.6549835205078,0.0,0.0,0.0,0.0,0.0,0.0,116.27806091308594,0.0,0.0,0.0,0.0,0.0,0.0,155.7747039794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6610565185547,69.16250610351562,116.81893157958984,0.0,0.0,0.0,0.0,0.0,305.4252081998719,10.902706598334401,0.13307202118216618,0.015596596524810772,0.9543230871639738,705.2681601486747,17.0984768907563,0.07952409889061535,0.012173822017754311,0.8944149275489934,992.2728514350945,20.255972765818655,0.06641377978084126,0.011373303141167329,0.8513292998234948,857.4997159321485,18.057828098368642,0.082374127782936,0.012244786086015987,0.8721897858654244,367.80953715566943,10.109385009609223,0.17613978823495763,0.018437352406607772,0.9451251575977673,980.275452488688,17.747535552682614,0.09503144549180947,0.013086203524621727,0.8543208652268124,1459.550676777561,22.267571754729293,0.07509669222023539,0.011837676315896111,0.7839304803121644,0
102.99583435058594,56.962677001953125,0.0,0.0,149.2163543701172,0.20218467712402344,186.17230224609375,145.7585906982422,0.0,0.0,0.0,184.06455993652344,68.14476013183594,0.0,195.20199584960938,0.0,177.76853942871094,0.0,143.40223693847656,0.0,0.0,0.0,0.0,0.0,0.0,167.34898376464844,191.8201141357422,0.0,0.0,0.0,78.93595886230469,0.0,0.0,0.0,161.60092163085938,184.49049377441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9027025699615479,0.0,0.0,163.054443359375,0.0,44.064334869384766,0.0,0.0,0.0,0.0,184.68984985351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3808140754699707,0.0,0.0,0.0,0.0,192.75326538085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.28076171875,0.0,0.0,0.0,187.55368041992188,0.0,0.0,0.0,140.97569274902344,0.0,0.0,0.0,192.5457305908203,153.3878631591797,0.0,0.0,0.0,130.91812133789062,0.0,0.0,16.16477394104004,192.01473999023438,0.0,0.0,0.0,0.0,0.0,0.0,142.27902221679688,0.0,0.24528059363365173,0.0,0.0,0.0,0.0,190.30718994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.36026000976562,88.12555694580078,142.8030548095703,0.0,0.0,0.0,0.0,0.0,573.4414237668162,15.396981101857786,0.11558404307456016,0.014977472973769144,0.929184729401852,1169.0779532967033,22.52422026502909,0.08144293601083273,0.012671271942007388,0.8555893427694775,1660.920376712329,27.34283268101762,0.0656151057316635,0.011124946222023856,0.7945946126981082,1302.346826556286,24.03784189595001,0.07779027425781428,0.012873581340015431,0.8394828148621525,747.7110225816783,17.37229740550929,0.10645594445692896,0.014943860498717265,0.9076931355275021,1540.7648472850678,25.731274240465417,0.07419304575853682,0.012983444736263474,0.8102937240196348,2222.410612361383,31.580581376386174,0.061248357146603497,0.011841151043247181,0.7270979910182053,0
